Date,Longitude,Latitude,Year,Month,Season,Elevation (m),FIRE_SIZE_HA
2019-06-06,-122.6,53.4,2019,6,Summer,615.0,0.0
2019-06-06,-122.5,53.0,2019,6,Summer,494.0,0.009
2019-06-08,-117.8,49.3,2019,6,Summer,435.0,0.14
2019-06-08,-117.0,51.3,2019,6,Summer,778.95,0.009
2019-06-10,-121.6,49.2,2019,6,Summer,1400.0,0.0269999999999999
2019-06-10,-116.9,51.3,2019,6,Summer,1642.0,0.009
2019-06-11,-125.1,49.6,2019,6,Summer,970.0,0.0
2019-06-11,-124.0,54.0,2019,6,Summer,638.0,0.009
2019-06-12,-123.5,49.4,2019,6,Summer,34.0,0.0
2019-06-12,-121.4,51.9,2019,6,Summer,1161.0,0.018
2019-06-13,-120.5,55.9,2019,6,Summer,696.0,0.0269999999999999
2019-06-13,-119.4,51.3,2019,6,Summer,884.0,0.018
2019-06-13,-118.2,51.1,2019,6,Summer,680.0,0.3
2019-06-13,-117.9,49.2,2019,6,Summer,1600.0,0.003
2019-06-13,-117.7,49.2,2019,6,Summer,527.0,0.42
2019-06-13,-117.7,49.3,2019,6,Summer,449.0,0.036
2019-06-14,-122.9,54.9,2019,6,Summer,710.0,5.4
2019-06-14,-121.5,50.1,2019,6,Summer,350.0,0.0
2019-06-14,-119.4,51.3,2019,6,Summer,884.0,0.009
2019-06-14,-117.8,49.3,2019,6,Summer,435.0,0.07
2019-06-14,-117.7,49.2,2019,6,Summer,527.0,0.2
2019-06-15,-123.1,53.8,2019,6,Summer,715.0,10.5
2019-06-15,-122.9,54.9,2019,6,Summer,710.0,2.7
2019-06-15,-120.2,50.6,2019,6,Summer,640.0,8.7
2019-06-15,-119.4,50.5,2019,6,Summer,419.0,0.009
2019-06-15,-117.2,49.6,2019,6,Summer,570.0,0.009
2019-06-15,-116.3,50.4,2019,6,Summer,2380.0,0.009
2019-06-16,-118.8,50.4,2019,6,Summer,488.0,0.018
2019-06-16,-117.5,51.7,2019,6,Summer,1000.0,0.018
2019-06-16,-116.1,51.0,2019,6,Summer,2090.0,0.009
2019-06-17,-124.7,49.4,2019,6,Summer,184.0,0.0269999999999999
2019-06-17,-122.6,58.8,2019,6,Summer,382.0,0.009
2019-06-17,-119.3,50.2,2019,6,Summer,570.0,0.009
2019-06-17,-118.8,50.4,2019,6,Summer,488.0,0.009
2019-06-18,-121.4,51.9,2019,6,Summer,1161.0,0.009
2019-06-18,-120.5,50.5,2019,6,Summer,1300.0,0.009
2019-06-18,-119.6,49.5,2019,6,Summer,427.0,18.027
2019-06-18,-119.6,49.9,2019,6,Summer,650.0,0.0269999999999999
2019-06-19,-123.5,49.5,2019,6,Summer,3.0,9.0
2019-06-19,-121.9,52.1,2019,6,Summer,945.0,0.0269999999999999
2019-06-19,-120.5,50.7,2019,6,Summer,780.0,0.0269999999999999
2019-06-19,-119.6,49.5,2019,6,Summer,427.0,9.0
2019-06-21,-119.5,50.2,2019,6,Summer,670.0,0.0269999999999999
2019-06-22,-128.7,54.0,2019,6,Summer,8.7,0.009
2019-06-23,-121.6,49.2,2019,6,Summer,1400.0,0.0
2019-06-24,-122.4,53.2,2019,6,Summer,855.0,0.0269999999999999
2019-06-25,-128.9,54.9,2019,6,Summer,208.5,3.0
2019-06-25,-123.1,50.1,2019,6,Summer,496.0,0.018
2019-06-25,-119.6,49.5,2019,6,Summer,427.0,0.0269999999999999
2019-06-25,-116.9,51.3,2019,6,Summer,1642.0,0.4499999999999999
2019-06-26,-128.9,54.9,2019,6,Summer,208.5,1.5
2019-06-26,-126.9,54.8,2019,6,Summer,855.0,0.0
2019-06-26,-123.1,50.1,2019,6,Summer,496.0,0.009
2019-06-26,-122.9,50.5,2019,6,Summer,1680.0,0.0269999999999999
2019-06-28,-123.0,50.1,2019,6,Summer,1029.2666666666669,0.0269999999999999
2019-06-29,-128.3,55.0,2019,6,Summer,274.0,0.3
2019-06-29,-127.2,54.8,2019,6,Summer,1085.5,0.0
2019-06-30,-116.9,50.3,2019,6,Summer,580.0,0.009
2019-06-30,-116.3,50.4,2019,6,Summer,2380.0,0.0269999999999999
2019-06-30,-115.3,50.2,2019,6,Summer,1357.0,0.009
2019-07-01,-116.9,50.3,2019,7,Summer,580.0,0.009
2019-07-01,-116.1,50.5,2019,7,Summer,894.0,0.009
2019-07-01,-115.3,50.2,2019,7,Summer,1357.0,0.009
2019-07-02,-123.6,48.5,2019,7,Summer,546.0,0.0269999999999999
2019-07-02,-118.4,49.0,2019,7,Summer,575.0,0.018
2019-07-03,-118.4,49.0,2019,7,Summer,575.0,0.009
2019-07-04,-128.5,54.3,2019,7,Summer,220.0,0.018
2019-07-06,-128.5,54.3,2019,7,Summer,220.0,0.009
2019-07-07,-117.7,49.2,2019,7,Summer,468.5,0.01
2019-07-10,-119.9,51.3,2019,7,Summer,671.0,0.009
2019-07-13,-123.1,50.1,2019,7,Summer,688.0,0.018
2019-07-14,-123.1,50.1,2019,7,Summer,688.0,0.009
2019-07-14,-123.0,54.0,2019,7,Summer,743.0,0.0269999999999999
2019-07-14,-118.6,50.4,2019,7,Summer,1890.0,0.009
2019-07-15,-117.4,51.5,2019,7,Summer,1053.0,0.009
2019-07-16,-119.5,49.2,2019,7,Summer,297.2,1.86
2019-07-18,-121.4,49.7,2019,7,Summer,630.0,0.8999999999999999
2019-07-18,-115.6,49.6,2019,7,Summer,770.0,0.009
2019-07-21,-121.9,49.7,2019,7,Summer,561.0,0.0
2019-07-21,-119.3,50.2,2019,7,Summer,570.0,0.009
2019-07-21,-119.3,50.3,2019,7,Summer,385.0,0.009
2019-07-21,-117.4,50.0,2019,7,Summer,570.0,0.0269999999999999
2019-07-22,-119.4,49.1,2019,7,Summer,1097.0,0.0269999999999999
2019-07-23,-123.2,49.4,2019,7,Summer,1320.0,0.0
2019-07-23,-118.4,49.0,2019,7,Summer,575.0,0.018
2019-07-23,-117.5,51.7,2019,7,Summer,1000.0,0.065
2019-07-24,-124.6,49.4,2019,7,Summer,61.3,0.0539999999999999
2019-07-24,-123.5,49.5,2019,7,Summer,3.0,0.0269999999999999
2019-07-24,-118.4,49.0,2019,7,Summer,575.0,0.009
2019-07-24,-117.8,51.8,2019,7,Summer,2438.0,0.0269999999999999
2019-07-24,-117.7,49.3,2019,7,Summer,449.0,0.03
2019-07-24,-116.7,49.4,2019,7,Summer,821.0,0.0269999999999999
2019-07-24,-115.6,49.5,2019,7,Summer,2262.0,0.3
2019-07-28,-122.9,50.8,2019,7,Summer,1603.3333333333333,0.009
2019-07-28,-119.2,52.7,2019,7,Summer,2210.0,0.0
2019-07-28,-115.3,50.2,2019,7,Summer,1357.0,0.009
2019-07-29,-117.5,51.7,2019,7,Summer,1000.0,0.009
2019-07-29,-115.6,49.6,2019,7,Summer,770.0,0.009
2019-07-30,-133.7,59.6,2019,7,Summer,701.3,0.009
2019-07-30,-120.5,49.4,2019,7,Summer,855.0,0.3
2019-07-30,-119.5,49.2,2019,7,Summer,297.2,0.0269999999999999
2019-08-01,-120.5,49.4,2019,8,Summer,855.0,0.0
2019-08-01,-119.7,50.5,2019,8,Summer,1100.0,0.0269999999999999
2019-08-01,-116.9,51.3,2019,8,Summer,1642.0,0.018
2019-08-02,-119.3,50.2,2019,8,Summer,570.0,0.009
2019-08-02,-116.9,51.3,2019,8,Summer,1642.0,0.009
2019-08-02,-116.3,50.5,2019,8,Summer,1130.0,0.009
2019-08-02,-115.3,50.2,2019,8,Summer,1357.0,0.009
2019-08-03,-121.9,50.7,2019,8,Summer,390.0,0.018
2019-08-03,-119.8,50.9,2019,8,Summer,1615.0,0.009
2019-08-03,-116.3,50.5,2019,8,Summer,1130.0,0.009
2019-08-03,-116.2,50.8,2019,8,Summer,930.0,0.009
2019-08-03,-116.1,50.5,2019,8,Summer,894.0,0.009
2019-08-03,-116.0,50.1,2019,8,Summer,1190.0,0.009
2019-08-03,-115.3,50.2,2019,8,Summer,1357.0,0.009
2019-08-04,-121.9,49.7,2019,8,Summer,561.0,0.0
2019-08-04,-121.6,49.1,2019,8,Summer,247.0,0.0
2019-08-04,-121.6,49.2,2019,8,Summer,1020.5,0.0
2019-08-04,-118.6,49.4,2019,8,Summer,1338.0,0.009
2019-08-04,-117.7,49.3,2019,8,Summer,449.0,0.009
2019-08-04,-116.0,50.1,2019,8,Summer,1190.0,0.009
2019-08-04,-114.9,50.1,2019,8,Summer,1647.0,0.009
2019-08-05,-126.6,50.2,2019,8,Summer,70.0,0.0
2019-08-05,-123.3,53.9,2019,8,Summer,858.0,0.0
2019-08-05,-121.6,49.1,2019,8,Summer,247.0,0.0
2019-08-05,-118.6,52.9,2019,8,Summer,1860.0,0.009
2019-08-05,-117.4,50.0,2019,8,Summer,570.0,0.009
2019-08-05,-115.3,50.2,2019,8,Summer,1357.0,0.009
2019-08-06,-121.6,49.2,2019,8,Summer,1020.5,0.018
2019-08-06,-119.4,50.5,2019,8,Summer,419.0,0.0269999999999999
2019-08-06,-117.5,51.7,2019,8,Summer,1000.0,0.028
2019-08-07,-121.6,49.2,2019,8,Summer,1020.5,0.009
2019-08-07,-115.7,49.9,2019,8,Summer,853.0,1.11
2019-08-08,-123.6,48.4,2019,8,Summer,436.0,1.7999999999999998
2019-08-09,-120.3,50.3,2019,8,Summer,1311.0,0.42
2019-08-09,-117.2,49.6,2019,8,Summer,570.0,0.009
2019-08-10,-123.0,50.1,2019,8,Summer,931.95,0.018
2019-08-10,-119.4,50.5,2019,8,Summer,419.0,0.009
2019-08-10,-117.7,49.3,2019,8,Summer,449.0,0.3
2019-08-10,-117.6,49.0,2019,8,Summer,418.0,0.018
2019-08-10,-117.4,49.1,2019,8,Summer,813.0,0.018
2019-08-10,-116.8,51.1,2019,8,Summer,1300.0,0.03
2019-08-10,-115.8,49.5,2019,8,Summer,941.0,0.009
2019-08-11,-123.0,50.1,2019,8,Summer,931.95,0.009
2019-08-11,-117.6,49.0,2019,8,Summer,418.0,0.009
2019-08-12,-122.6,54.4,2019,8,Summer,744.027,0.0269999999999999
2019-08-14,-118.2,51.0,2019,8,Summer,1442.0,0.0269999999999999
2019-08-14,-117.4,49.1,2019,8,Summer,813.0,0.009
2019-08-17,-123.1,55.3,2019,8,Summer,690.0,0.009
2019-08-17,-121.4,49.7,2019,8,Summer,630.0,0.03
2019-08-17,-119.7,49.8,2019,8,Summer,345.0,1.7999999999999998
2019-08-17,-116.9,50.3,2019,8,Summer,580.0,0.009
2019-08-18,-117.0,51.3,2019,8,Summer,778.95,0.009
2019-08-20,-125.5,54.2,2019,8,Summer,719.0,0.0
2019-08-21,-114.9,49.7,2019,8,Summer,1137.7,0.8999999999999999
2019-08-22,-119.3,50.2,2019,8,Summer,570.0,0.8999999999999999
2019-08-22,-117.9,50.4,2019,8,Summer,790.0,1.7999999999999998
2019-08-24,-115.3,50.2,2019,8,Summer,1357.0,0.009
2019-08-25,-122.7,50.9,2019,8,Summer,865.0,0.009
2019-08-25,-121.9,49.7,2019,8,Summer,561.0,0.0
2019-08-25,-115.3,50.2,2019,8,Summer,1357.0,0.009
2019-08-27,-119.7,49.8,2019,8,Summer,345.0,0.0269999999999999
2019-08-27,-118.2,51.0,2019,8,Summer,1442.0,0.009
2019-08-28,-115.8,49.9,2019,8,Summer,746.0,1.41
2019-08-30,-118.2,51.1,2019,8,Summer,680.0,0.02
2019-08-31,-119.1,49.5,2019,8,Summer,807.0,0.009
2019-08-31,-118.2,51.1,2019,8,Summer,680.0,0.01
2019-08-31,-115.6,49.6,2019,8,Summer,770.0,0.009
2019-09-01,-122.9,50.8,2019,9,Fall,1603.3333333333333,0.009
2019-09-01,-120.8,50.1,2019,9,Fall,606.0,0.009
2019-09-01,-116.9,50.3,2019,9,Fall,580.0,0.009
2019-09-01,-116.1,50.5,2019,9,Fall,894.0,0.009
2019-09-01,-115.4,49.5,2019,9,Fall,800.0,0.009
2019-09-02,-124.8,49.4,2019,9,Fall,456.0,0.0269999999999999
2019-09-02,-124.2,48.6,2019,9,Fall,296.0,0.0
2019-09-02,-121.6,49.2,2019,9,Fall,1020.5,0.0
2019-09-02,-116.1,50.5,2019,9,Fall,894.0,0.009
2019-09-03,-124.6,49.9,2019,9,Fall,85.0,0.018
2019-09-03,-121.9,50.7,2019,9,Fall,390.0,0.009
2019-09-03,-120.6,50.6,2019,9,Fall,1829.0,0.048
2019-09-03,-120.2,50.6,2019,9,Fall,640.0,0.018
2019-09-05,-124.6,49.9,2019,9,Fall,85.0,0.009
2019-09-05,-120.6,50.6,2019,9,Fall,1829.0,0.024
2019-09-07,-121.9,50.7,2019,9,Fall,390.0,0.0269999999999999
2019-09-07,-121.4,49.4,2019,9,Fall,236.0,0.018
2019-09-07,-120.3,50.3,2019,9,Fall,1311.0,0.0269999999999999
2019-09-07,-119.0,50.9,2019,9,Fall,1050.0,0.0269999999999999
2019-09-07,-116.2,50.7,2019,9,Fall,870.0,0.009
2019-09-07,-115.8,50.0,2019,9,Fall,870.0,0.009
2019-09-08,-116.9,49.9,2019,9,Fall,1019.0,0.0269999999999999
2019-09-10,-121.4,49.4,2019,9,Fall,236.0,0.009
2019-09-13,-117.8,51.2,2019,9,Fall,1875.0,0.009
2019-09-19,-121.9,50.7,2019,9,Fall,390.0,0.009
2019-09-22,-118.0,49.3,2019,9,Fall,1397.0,0.63
2019-09-23,-126.7,54.4,2019,9,Fall,610.0,0.2
2019-09-24,-119.6,49.6,2019,9,Fall,454.2,0.0269999999999999
2019-09-30,-121.4,56.2,2019,9,Fall,480.0,0.4
2019-10-01,-121.4,56.2,2019,10,Fall,480.0,0.2
2019-10-14,-124.6,48.9,2019,10,Fall,857.0,1.5
2019-11-01,-117.6,49.3,2019,11,Fall,495.0,0.009
2019-11-03,-121.5,49.4,2019,11,Fall,162.0,1.7999999999999998
2019-11-07,-119.4,49.1,2019,11,Fall,1097.0,160.0
2019-11-08,-121.6,49.7,2019,11,Fall,1365.0,37.8
2019-11-08,-119.4,49.1,2019,11,Fall,1097.0,80.0
2019-11-25,-115.8,50.0,2019,11,Fall,870.0,0.12
2020-03-20,-121.9,50.7,2020,3,Spring,390.0,2.4000000000000004
2020-03-28,-115.6,49.6,2020,3,Spring,770.0,0.0269999999999999
2020-03-29,-125.1,49.6,2020,3,Spring,415.0,0.003
2020-04-07,-119.6,49.5,2020,4,Spring,427.0,0.0269999999999999
2020-04-09,-125.1,49.6,2020,4,Spring,415.0,0.018
2020-04-10,-123.0,51.9,2020,4,Spring,1090.0,1.7999999999999998
2020-04-12,-123.3,52.1,2020,4,Spring,791.0,1.7999999999999998
2020-04-12,-123.0,51.9,2020,4,Spring,1090.0,0.3
2020-04-12,-121.7,50.4,2020,4,Spring,424.0,90.0
2020-04-13,-122.5,52.0,2020,4,Spring,884.0,12.0
2020-04-13,-117.0,50.2,2020,4,Spring,1097.0,0.8999999999999999
2020-04-15,-124.8,49.3,2020,4,Spring,21.0,0.0269999999999999
2020-04-15,-121.5,49.4,2020,4,Spring,162.0,0.3
2020-04-18,-123.6,48.6,2020,4,Spring,138.0,0.3
2020-04-19,-120.7,56.2,2020,4,Spring,480.0,0.6000000000000001
2020-04-21,-123.6,48.4,2020,4,Spring,436.0,1.29
2020-04-27,-125.1,49.6,2020,4,Spring,415.0,0.0269999999999999
2020-05-01,-122.9,50.8,2020,5,Spring,1603.3333333333333,0.018
2020-05-01,-121.9,55.6,2020,5,Spring,1113.0,1.5
2020-05-04,-125.8,54.3,2020,5,Spring,830.0,1.7999999999999998
2020-05-05,-115.6,49.5,2020,5,Spring,2262.0,0.0269999999999999
2020-05-08,-124.5,49.4,2020,5,Spring,30.0,0.3
2020-05-10,-128.7,54.0,2020,5,Spring,8.7,120.0
2020-05-12,-115.8,49.5,2020,5,Spring,941.0,0.06
2020-05-30,-121.4,51.5,2020,5,Spring,1127.0,0.0539999999999999
2020-06-09,-124.6,49.4,2020,6,Summer,61.3,0.0269999999999999
2020-06-09,-121.5,50.1,2020,6,Summer,350.0,0.27
2020-06-11,-120.6,49.5,2020,6,Summer,830.0,0.0269999999999999
2020-06-11,-119.7,50.5,2020,6,Summer,1100.0,0.0269999999999999
2020-06-13,-115.4,49.5,2020,6,Summer,800.0,0.0269999999999999
2020-06-27,-121.5,50.1,2020,6,Summer,350.0,5.699999999999999
2020-06-28,-121.9,50.7,2020,6,Summer,390.0,0.0269999999999999
2020-06-29,-121.6,49.2,2020,6,Summer,1020.5,0.0269999999999999
2020-06-30,-121.7,50.4,2020,6,Summer,424.0,0.09
2020-07-03,-120.3,50.3,2020,7,Summer,1311.0,0.0269999999999999
2020-07-05,-116.1,50.5,2020,7,Summer,894.0,0.0269999999999999
2020-07-06,-120.5,49.4,2020,7,Summer,855.0,0.0269999999999999
2020-07-07,-124.6,49.4,2020,7,Summer,61.3,0.0269999999999999
2020-07-07,-123.6,48.5,2020,7,Summer,549.5,0.09
2020-07-12,-117.8,50.7,2020,7,Summer,1570.0,0.06
2020-07-22,-115.6,49.6,2020,7,Summer,770.0,0.12
2020-07-26,-122.5,50.5,2020,7,Summer,346.0,0.0269999999999999
2020-07-28,-123.7,48.6,2020,7,Summer,280.0,0.3
2020-07-30,-124.0,54.0,2020,7,Summer,638.0,0.0269999999999999
2020-07-30,-119.6,50.9,2020,7,Summer,366.0,0.0269999999999999
2020-07-31,-124.3,49.0,2020,7,Summer,1160.0,50.727
2020-07-31,-121.4,49.8,2020,7,Summer,280.0,0.0539999999999999
2020-07-31,-120.3,50.3,2020,7,Summer,1311.0,0.0269999999999999
2020-07-31,-119.8,50.9,2020,7,Summer,1615.0,0.0269999999999999
2020-07-31,-119.6,50.8,2020,7,Summer,640.0,2.49
2020-07-31,-119.1,50.4,2020,7,Summer,1726.0,0.0269999999999999
2020-07-31,-118.8,50.4,2020,7,Summer,488.0,0.3
2020-08-01,-123.1,49.8,2020,8,Summer,320.0,0.0269999999999999
2020-08-01,-118.3,51.5,2020,8,Summer,757.0,0.0269999999999999
2020-08-01,-117.5,50.6,2020,8,Summer,991.0,0.006
2020-08-01,-117.0,51.3,2020,8,Summer,784.9,0.0269999999999999
2020-08-01,-114.9,49.8,2020,8,Summer,1172.0,0.03
2020-08-02,-119.6,49.9,2020,8,Summer,650.0,9.0
2020-08-03,-119.0,50.9,2020,8,Summer,1050.0,4.5
2020-08-03,-116.1,50.5,2020,8,Summer,894.0,0.0269999999999999
2020-08-04,-123.1,49.8,2020,8,Summer,320.0,0.0269999999999999
2020-08-04,-119.7,49.8,2020,8,Summer,345.0,0.72
2020-08-04,-115.7,49.9,2020,8,Summer,853.0,0.8999999999999999
2020-08-06,-119.6,49.5,2020,8,Summer,427.0,3.0
2020-08-09,-121.9,50.7,2020,8,Summer,390.0,2.25
2020-08-11,-121.6,49.2,2020,8,Summer,1020.5,0.0269999999999999
2020-08-14,-124.0,49.6,2020,8,Summer,64.0,0.0269999999999999
2020-08-15,-119.7,49.3,2020,8,Summer,780.0,0.0269999999999999
2020-08-16,-123.9,48.5,2020,8,Summer,419.0,0.0269999999999999
2020-08-16,-123.9,49.0,2020,8,Summer,100.0,0.06
2020-08-16,-123.8,48.5,2020,8,Summer,512.0699999999999,3.36
2020-08-16,-123.7,48.5,2020,8,Summer,180.0,18.0
2020-08-16,-123.7,48.6,2020,8,Summer,280.0,8.1
2020-08-16,-121.7,50.4,2020,8,Summer,424.0,30.0
2020-08-16,-118.9,49.1,2020,8,Summer,609.0,0.0269999999999999
2020-08-16,-117.6,49.3,2020,8,Summer,495.0,1.95
2020-08-17,-123.1,50.1,2020,8,Summer,688.0,0.0539999999999999
2020-08-17,-119.1,49.5,2020,8,Summer,807.0,72.0
2020-08-17,-118.9,49.1,2020,8,Summer,609.0,1.2
2020-08-17,-118.4,50.6,2020,8,Summer,1225.0,0.3
2020-08-17,-117.8,49.3,2020,8,Summer,435.0,0.03
2020-08-17,-117.7,49.2,2020,8,Summer,410.0,1.5
2020-08-17,-117.5,50.6,2020,8,Summer,991.0,0.0269999999999999
2020-08-17,-117.4,49.5,2020,8,Summer,779.0,0.0269999999999999
2020-08-17,-117.2,49.6,2020,8,Summer,570.0,0.0269999999999999
2020-08-17,-117.1,49.7,2020,8,Summer,2104.0,0.12
2020-08-17,-116.8,51.3,2020,8,Summer,1140.0,0.4499999999999999
2020-08-17,-116.2,50.7,2020,8,Summer,870.0,0.24
2020-08-19,-115.8,49.7,2020,8,Summer,996.0,1.2000000000000002
2020-08-19,-115.2,49.3,2020,8,Summer,775.0,0.0269999999999999
2020-08-22,-116.9,49.7,2020,8,Summer,577.5,0.045
2020-08-24,-116.3,50.5,2020,8,Summer,1130.0,0.0269999999999999
2020-08-26,-120.3,50.3,2020,8,Summer,1311.0,0.0269999999999999
2020-08-28,-120.3,50.3,2020,8,Summer,1311.0,11.7
2020-08-28,-116.3,50.5,2020,8,Summer,1130.0,3.9
2020-08-30,-120.5,50.7,2020,8,Summer,780.0,0.0269999999999999
2020-09-05,-121.4,49.7,2020,9,Fall,630.0,0.0269999999999999
2020-09-05,-119.2,50.7,2020,9,Fall,709.5,0.8999999999999999
2020-09-07,-119.3,50.2,2020,9,Fall,570.0,81.0
2020-09-09,-122.9,49.3,2020,9,Fall,129.5,0.6000000000000001
2020-09-09,-122.7,55.5,2020,9,Fall,730.0,0.0269999999999999
2020-09-10,-123.6,48.6,2020,9,Fall,138.0,0.0269999999999999
2020-09-13,-121.6,49.1,2020,9,Fall,247.0,0.6000000000000001
2020-09-14,-120.5,49.5,2020,9,Fall,700.4,0.3
2020-09-19,-121.9,50.7,2020,9,Fall,390.0,0.0269999999999999
2020-09-26,-120.6,56.1,2020,9,Fall,750.0,0.6000000000000001
2020-11-02,-115.6,49.5,2020,11,Fall,2262.0,0.0269999999999999
2020-12-21,-126.6,50.2,2020,12,Winter,70.0,0.003
2021-03-23,-123.0,51.9,2021,3,Spring,1090.0,0.0269999999999999
2021-03-28,-116.1,50.5,2021,3,Spring,894.0,0.0269999999999999
2021-03-28,-115.8,49.3,2021,3,Spring,975.0,0.18
2021-04-01,-124.7,49.4,2021,4,Spring,184.0,1.08
2021-04-04,-123.3,52.1,2021,4,Spring,791.0,0.018
2021-04-04,-120.3,50.7,2021,4,Spring,381.0,1.58
2021-04-10,-117.0,51.3,2021,4,Spring,773.0,0.018
2021-04-11,-123.0,51.9,2021,4,Spring,1090.0,19.2
2021-04-14,-125.1,50.3,2021,4,Spring,132.0,0.2
2021-04-15,-122.1,49.1,2021,4,Spring,9.0,38.0
2021-04-16,-120.5,50.7,2021,4,Spring,780.0,3.36
2021-04-17,-120.8,50.1,2021,4,Spring,603.0,1.866
2021-04-17,-116.1,50.6,2021,4,Spring,1009.0,26.0
2021-04-18,-123.4,48.6,2021,4,Spring,51.85,0.4
2021-04-18,-117.2,49.6,2021,4,Spring,570.0,0.14
2021-04-19,-126.0,49.6,2021,4,Spring,77.0,24.0
2021-04-20,-120.8,50.1,2021,4,Spring,603.0,4.0
2021-04-21,-125.2,50.1,2021,4,Spring,17.0,0.018
2021-04-21,-123.8,51.5,2021,4,Spring,1220.0,77.0
2021-04-21,-120.9,56.2,2021,4,Spring,823.0,12.0
2021-04-22,-120.7,56.2,2021,4,Spring,480.0,16.0
2021-04-26,-123.0,54.0,2021,4,Spring,743.0,0.018
2021-04-30,-120.3,50.7,2021,4,Spring,381.0,0.4
2021-05-07,-121.9,52.1,2021,5,Spring,945.0,0.018
2021-05-08,-121.9,55.6,2021,5,Spring,1113.0,40.0
2021-05-13,-126.6,50.2,2021,5,Spring,70.0,0.018
2021-05-14,-117.1,49.1,2021,5,Spring,2140.0,0.4
2021-05-14,-116.9,49.7,2021,5,Spring,610.0,0.06
