Date,Longitude,Latitude,Year,Month,Season,Elevation (m),FIRE_SIZE_HA
2021-05-14,-116.9,49.9,2021,5,Spring,1019.0,0.018
2021-05-14,-116.9,50.3,2021,5,Spring,1100.0,12.8
2021-05-15,-117.8,49.3,2021,5,Spring,435.0,1.2
2021-05-15,-115.8,49.5,2021,5,Spring,941.0,0.2
2021-05-16,-124.0,49.6,2021,5,Spring,64.0,4.0
2021-05-18,-125.1,49.6,2021,5,Spring,415.0,0.018
2021-05-18,-119.6,49.6,2021,5,Spring,454.2,0.74
2021-05-20,-125.1,49.6,2021,5,Spring,415.0,0.2
2021-05-21,-124.7,49.4,2021,5,Spring,184.0,0.018
2021-05-22,-124.5,49.4,2021,5,Spring,30.0,0.018
2021-05-22,-123.3,52.1,2021,5,Spring,791.0,0.86
2021-05-22,-123.2,49.5,2021,5,Spring,65.0,0.4
2021-05-22,-119.1,50.8,2021,5,Spring,420.0,1.2
2021-05-23,-119.6,50.8,2021,5,Spring,640.0,2.8
2021-05-25,-119.9,49.9,2021,5,Spring,1270.0,0.018
2021-05-29,-120.3,49.4,2021,5,Spring,566.0,0.2
2021-05-29,-117.7,49.2,2021,5,Spring,468.5,10.6
2021-06-02,-121.4,51.5,2021,6,Summer,1127.0,0.018
2021-06-02,-119.3,50.2,2021,6,Summer,570.0,0.018
2021-06-03,-119.6,50.9,2021,6,Summer,366.0,0.018
2021-06-04,-115.8,49.5,2021,6,Summer,941.0,0.02
2021-06-13,-118.1,49.7,2021,6,Summer,1432.0,0.018
2021-06-15,-124.8,49.3,2021,6,Summer,21.0,0.018
2021-06-15,-115.8,49.7,2021,6,Summer,996.0,0.03
2021-06-16,-120.7,50.1,2021,6,Summer,640.0,18.0
2021-06-17,-119.6,50.9,2021,6,Summer,366.0,0.018
2021-06-18,-123.6,48.6,2021,6,Summer,138.0,0.018
2021-06-24,-121.4,49.4,2021,6,Summer,236.0,0.078
2021-06-24,-119.7,49.3,2021,6,Summer,780.0,94.0
2021-06-24,-119.6,49.5,2021,6,Summer,427.0,0.4
2021-06-26,-121.5,49.4,2021,6,Summer,162.0,0.018
2021-06-26,-117.7,49.1,2021,6,Summer,513.0,1.4
2021-06-26,-117.1,51.4,2021,6,Summer,829.5,0.03
2021-06-28,-125.1,49.6,2021,6,Summer,415.0,0.02
2021-06-28,-124.8,49.3,2021,6,Summer,21.0,4.0
2021-06-28,-120.7,50.1,2021,6,Summer,640.0,1.8
2021-06-28,-116.0,50.8,2021,6,Summer,1132.0,0.2
2021-06-29,-120.5,49.4,2021,6,Summer,855.0,1.0
2021-06-29,-119.0,50.0,2021,6,Summer,1780.0,123.4
2021-06-30,-127.1,50.3,2021,6,Summer,462.0,0.8
2021-06-30,-123.6,53.0,2021,6,Summer,910.0,1.1
2021-06-30,-122.6,55.4,2021,6,Summer,1400.0,0.018
2021-06-30,-122.0,55.6,2021,6,Summer,610.0,0.018
2021-06-30,-121.2,51.5,2021,6,Summer,1158.0,9.0
2021-06-30,-121.2,51.7,2021,6,Summer,928.0,0.002
2021-06-30,-119.1,50.8,2021,6,Summer,420.0,0.4
2021-06-30,-117.7,49.3,2021,6,Summer,449.0,40.0
2021-06-30,-117.4,50.0,2021,6,Summer,570.0,0.018
2021-07-01,-127.1,50.3,2021,7,Summer,462.0,0.02
2021-07-01,-124.6,49.4,2021,7,Summer,115.0,0.018
2021-07-01,-120.7,50.5,2021,7,Summer,1440.0,1.818
2021-07-01,-120.6,50.4,2021,7,Summer,1300.0,0.4
2021-07-01,-120.3,50.7,2021,7,Summer,381.0,10.018
2021-07-01,-119.7,50.5,2021,7,Summer,1100.0,0.418
2021-07-01,-119.6,49.9,2021,7,Summer,650.0,0.018
2021-07-01,-119.4,50.5,2021,7,Summer,419.0,0.8
2021-07-01,-118.6,51.7,2021,7,Summer,600.0,860.2
2021-07-01,-118.6,52.0,2021,7,Summer,565.0,44.0
2021-07-01,-118.4,50.1,2021,7,Summer,1223.0,84.0
2021-07-01,-117.2,50.0,2021,7,Summer,1783.3333333333333,0.08
2021-07-02,-124.7,49.4,2021,7,Summer,184.0,0.018
2021-07-02,-124.2,48.6,2021,7,Summer,296.0,0.6
2021-07-02,-122.9,55.1,2021,7,Summer,700.0,74.0
2021-07-02,-120.3,50.3,2021,7,Summer,1311.0,0.2
2021-07-02,-119.4,50.5,2021,7,Summer,419.0,0.018
2021-07-02,-118.4,50.1,2021,7,Summer,1223.0,0.24
2021-07-02,-118.1,49.7,2021,7,Summer,1432.0,1000.0
2021-07-02,-117.8,50.7,2021,7,Summer,1570.0,0.018
2021-07-02,-116.8,51.3,2021,7,Summer,1140.0,0.018
2021-07-03,-132.1,53.3,2021,7,Summer,100.0,3.8
2021-07-03,-118.5,50.4,2021,7,Summer,675.0,0.018
2021-07-03,-116.0,50.1,2021,7,Summer,1190.0,0.02
2021-07-04,-122.5,50.5,2021,7,Summer,346.0,0.46
2021-07-04,-118.2,51.1,2021,7,Summer,680.0,0.02
2021-07-04,-118.1,51.0,2021,7,Summer,500.0,0.018
2021-07-05,-128.5,54.3,2021,7,Summer,220.0,0.018
2021-07-05,-121.4,51.9,2021,7,Summer,1161.0,0.02
2021-07-05,-118.6,52.0,2021,7,Summer,565.0,0.06
2021-07-05,-117.7,49.3,2021,7,Summer,449.0,0.02
2021-07-06,-122.5,55.5,2021,7,Summer,757.0,0.018
2021-07-06,-119.6,50.8,2021,7,Summer,640.0,0.018
2021-07-07,-125.2,49.6,2021,7,Summer,150.0,0.08
2021-07-07,-121.4,50.8,2021,7,Summer,1128.0,0.018
2021-07-07,-119.3,50.2,2021,7,Summer,570.0,0.018
2021-07-07,-119.2,50.7,2021,7,Summer,709.5,0.018
2021-07-07,-117.7,49.2,2021,7,Summer,468.5,0.06
2021-07-07,-117.6,49.0,2021,7,Summer,1057.8333333333335,0.12
2021-07-07,-117.5,50.6,2021,7,Summer,991.0,160.0
2021-07-07,-117.1,49.1,2021,7,Summer,2140.0,4.0
2021-07-07,-115.7,49.9,2021,7,Summer,853.0,0.018
2021-07-08,-122.5,50.5,2021,7,Summer,346.0,0.8360000000000001
2021-07-08,-121.5,50.0,2021,7,Summer,270.0,10195.8
2021-07-08,-120.8,49.5,2021,7,Summer,1543.0,0.018
2021-07-08,-120.6,49.5,2021,7,Summer,830.0,1.2
2021-07-08,-120.5,49.5,2021,7,Summer,700.4,0.018
2021-07-08,-120.5,49.9,2021,7,Summer,1045.0,0.018
2021-07-08,-120.0,49.9,2021,7,Summer,1551.0,1742.0
2021-07-08,-119.4,51.3,2021,7,Summer,884.0,33068.0
2021-07-08,-119.2,52.5,2021,7,Summer,1859.0,0.018
2021-07-08,-115.8,49.3,2021,7,Summer,975.0,0.2
2021-07-08,-115.2,49.3,2021,7,Summer,775.0,1.6
2021-07-09,-126.6,50.2,2021,7,Summer,70.0,1.1
2021-07-09,-124.6,49.9,2021,7,Summer,85.0,0.018
2021-07-09,-120.8,50.0,2021,7,Summer,945.0,0.02
2021-07-09,-120.6,49.9,2021,7,Summer,1065.0,0.04
2021-07-09,-119.9,49.9,2021,7,Summer,1270.0,0.6
2021-07-09,-119.3,50.2,2021,7,Summer,570.0,86.0
2021-07-09,-118.8,50.9,2021,7,Summer,335.0,1.218
2021-07-10,-126.4,54.0,2021,7,Summer,1259.0,0.18
2021-07-10,-120.6,49.5,2021,7,Summer,830.0,0.036
2021-07-10,-120.4,51.7,2021,7,Summer,1158.0,790.0
2021-07-10,-119.3,52.8,2021,7,Summer,997.5,0.018
2021-07-10,-118.6,52.0,2021,7,Summer,565.0,0.04
2021-07-11,-121.7,51.4,2021,7,Summer,1070.0,0.18
2021-07-11,-119.4,50.5,2021,7,Summer,419.0,0.2
2021-07-11,-118.6,52.1,2021,7,Summer,574.55,1.218
2021-07-12,-125.1,49.4,2021,7,Summer,340.0,0.018
2021-07-13,-123.9,48.5,2021,7,Summer,419.0,0.018
2021-07-13,-123.9,49.5,2021,7,Summer,6.1,1.1
2021-07-13,-121.2,51.7,2021,7,Summer,928.0,1.732
2021-07-14,-118.4,50.9,2021,7,Summer,1165.0,1364.0
2021-07-16,-119.5,49.9,2021,7,Summer,350.0,0.6
2021-07-17,-118.1,52.0,2021,7,Summer,1200.0,36.0
2021-07-17,-116.1,50.6,2021,7,Summer,954.1,0.018
2021-07-18,-125.1,49.6,2021,7,Summer,415.0,0.018
2021-07-18,-123.6,53.0,2021,7,Summer,910.0,0.018
2021-07-18,-119.4,50.5,2021,7,Summer,419.0,0.2
2021-07-19,-118.6,50.0,2021,7,Summer,1341.0,0.06
2021-07-20,-121.7,54.2,2021,7,Summer,798.0,0.018
2021-07-21,-124.6,49.4,2021,7,Summer,115.0,0.018
2021-07-21,-121.4,49.4,2021,7,Summer,236.0,0.2
2021-07-21,-116.0,49.7,2021,7,Summer,1035.0,0.2
2021-07-22,-115.4,49.5,2021,7,Summer,800.0,0.04
2021-07-23,-120.4,51.2,2021,7,Summer,1315.0,0.02
2021-07-23,-117.9,50.4,2021,7,Summer,790.0,0.018
2021-07-23,-116.3,50.4,2021,7,Summer,2380.0,206.0
2021-07-26,-118.6,51.9,2021,7,Summer,1091.0,0.36
2021-07-27,-120.8,49.1,2021,7,Summer,1577.5,0.018
2021-07-28,-125.3,50.0,2021,7,Summer,66.55,0.018
2021-07-28,-120.8,50.1,2021,7,Summer,603.0,0.018
2021-07-29,-127.2,54.8,2021,7,Summer,1085.5,0.018
2021-07-30,-120.8,49.1,2021,7,Summer,1577.5,66.0
2021-08-01,-120.8,59.4,2021,8,Summer,598.0,158.0
2021-08-02,-133.7,59.6,2021,8,Summer,729.0,0.018
2021-08-02,-119.3,50.2,2021,8,Summer,570.0,1.0
2021-08-03,-123.0,54.0,2021,8,Summer,743.0,0.2
2021-08-03,-120.6,52.0,2021,8,Summer,1170.0,0.018
2021-08-03,-120.3,49.4,2021,8,Summer,566.0,0.2
2021-08-03,-118.9,51.4,2021,8,Summer,1551.0,10.0
2021-08-04,-124.5,53.4,2021,8,Summer,1123.675,1.0
2021-08-04,-120.3,49.4,2021,8,Summer,566.0,0.2
2021-08-04,-118.2,49.0,2021,8,Summer,510.0,0.018
2021-08-04,-117.0,49.1,2021,8,Summer,1917.0,0.018
2021-08-07,-121.4,50.8,2021,8,Summer,1128.0,0.018
2021-08-09,-125.3,52.5,2021,8,Summer,1096.0,0.018
2021-08-11,-115.5,49.5,2021,8,Summer,856.0,0.6
2021-08-13,-122.5,55.5,2021,8,Summer,757.0,5084.0
2021-08-14,-120.9,49.8,2021,8,Summer,1060.0,1000.0
2021-08-15,-123.1,53.8,2021,8,Summer,715.0,0.018
2021-08-15,-123.0,55.0,2021,8,Summer,675.0,0.018
2021-08-15,-119.7,49.8,2021,8,Summer,345.0,1952.0
2021-08-15,-119.2,52.4,2021,8,Summer,786.0,0.018
2021-08-15,-115.5,49.2,2021,8,Summer,1372.0,572.0
2021-08-16,-122.3,52.5,2021,8,Summer,1123.2,0.3
2021-08-16,-118.1,50.8,2021,8,Summer,592.9966280125819,0.6
2021-08-19,-123.9,49.0,2021,8,Summer,100.0,123.0
2021-08-24,-119.5,49.9,2021,8,Summer,350.0,5.34
2021-08-25,-124.8,49.3,2021,8,Summer,21.0,0.02
2021-09-03,-123.3,52.1,2021,9,Fall,791.0,0.218
2021-09-03,-122.4,49.1,2021,9,Fall,110.0,0.018
2021-09-04,-115.8,49.5,2021,9,Fall,941.0,0.12
2021-09-06,-119.6,49.5,2021,9,Fall,427.0,3.4179999999999997
2021-09-09,-119.6,49.5,2021,9,Fall,427.0,0.56
2021-09-16,-121.6,55.7,2021,9,Fall,609.6,1.0
2021-09-16,-119.6,49.5,2021,9,Fall,427.0,0.6
2021-09-16,-119.6,50.9,2021,9,Fall,366.0,0.156
2021-09-20,-119.6,49.9,2021,9,Fall,650.0,0.8
2021-09-22,-125.0,49.7,2021,9,Fall,33.5,0.018
2021-09-25,-117.7,49.3,2021,9,Fall,449.0,0.002
2021-09-28,-117.7,49.3,2021,9,Fall,449.0,0.2
2021-10-26,-123.6,53.5,2021,10,Fall,814.0,0.018
2021-11-03,-126.4,50.4,2021,11,Fall,510.0,2.018
2021-11-09,-122.5,53.0,2021,11,Fall,488.0,2.0
2022-04-02,-120.4,56.6,2022,4,Spring,700.0,0.419
2022-04-06,-122.4,52.9,2022,4,Spring,659.0,1.43
2022-04-09,-124.5,54.1,2022,4,Spring,800.0,2.0
2022-04-17,-122.5,52.0,2022,4,Spring,884.0,2.37
2022-04-22,-120.5,50.5,2022,4,Spring,1300.0,0.009
2022-05-05,-121.6,50.4,2022,5,Spring,1557.0,0.009
2022-06-10,-118.6,52.9,2022,6,Summer,1860.0,0.6
2022-06-11,-120.8,50.1,2022,6,Summer,603.0,0.4
2022-06-23,-125.3,52.5,2022,6,Summer,1096.0,0.009
2022-06-23,-120.8,50.1,2022,6,Summer,603.0,3.6
2022-06-28,-126.2,52.5,2022,6,Summer,1330.0,0.009
2022-06-28,-116.0,50.8,2022,6,Summer,1132.0,0.2
2022-06-29,-117.2,50.8,2022,6,Summer,1376.0,43.5
2022-07-04,-129.3,56.3,2022,7,Summer,450.0,0.809
2022-07-05,-130.3,57.0,2022,7,Summer,609.0,0.1
2022-07-06,-119.6,49.5,2022,7,Summer,427.0,0.022
2022-07-07,-119.3,52.1,2022,7,Summer,695.0,0.009
2022-07-08,-129.3,56.3,2022,7,Summer,450.0,0.009
2022-07-14,-121.4,49.8,2022,7,Summer,280.0,0.009
2022-07-15,-123.1,49.8,2022,7,Summer,320.0,0.009
2022-07-16,-118.5,51.5,2022,7,Summer,1740.0,0.04
2022-07-17,-120.5,50.5,2022,7,Summer,1300.0,0.06
2022-07-19,-119.5,49.9,2022,7,Summer,350.0,2.8
2022-07-20,-122.9,55.1,2022,7,Summer,700.0,0.009
2022-07-22,-117.8,49.5,2022,7,Summer,2423.0,1.85
2022-07-22,-117.0,50.6,2022,7,Summer,590.0,0.01
2022-07-24,-124.8,49.3,2022,7,Summer,21.0,0.001
2022-07-25,-119.6,49.5,2022,7,Summer,427.0,0.75
2022-07-26,-122.5,53.0,2022,7,Summer,488.0,0.009
2022-07-28,-122.5,53.0,2022,7,Summer,488.0,0.3
2022-07-28,-120.5,49.9,2022,7,Summer,1045.0,0.02
2022-07-28,-118.2,51.1,2022,7,Summer,680.0,0.02
2022-07-29,-119.4,51.3,2022,7,Summer,884.0,0.009
2022-07-29,-119.2,52.7,2022,7,Summer,2210.0,0.09
2022-07-29,-119.1,50.4,2022,7,Summer,1880.0,3.009
2022-07-29,-118.9,51.3,2022,7,Summer,549.0,0.08
2022-07-29,-118.2,51.1,2022,7,Summer,680.0,0.12
2022-07-29,-118.1,51.0,2022,7,Summer,500.0,0.009
2022-07-30,-125.3,52.5,2022,7,Summer,1096.0,0.009
2022-07-31,-119.6,50.8,2022,7,Summer,640.0,0.5
2022-08-01,-120.5,50.7,2022,8,Summer,780.0,4.57
2022-08-01,-120.1,51.1,2022,8,Summer,390.0,0.009
2022-08-01,-119.3,52.9,2022,8,Summer,788.0,0.009
2022-08-01,-119.1,51.5,2022,8,Summer,1372.0,0.1
2022-08-01,-118.6,51.9,2022,8,Summer,1091.0,0.009
2022-08-04,-121.9,52.1,2022,8,Summer,945.0,0.09
2022-08-04,-119.8,50.9,2022,8,Summer,1615.0,0.009
2022-08-04,-119.2,50.7,2022,8,Summer,709.5,0.009
2022-08-07,-121.4,49.4,2022,8,Summer,236.0,0.01
2022-08-08,-129.8,56.1,2022,8,Summer,2000.0,0.009
2022-08-09,-121.5,50.1,2022,8,Summer,350.0,0.4
2022-08-10,-125.3,49.2,2022,8,Summer,632.0,0.009
2022-08-10,-123.8,51.5,2022,8,Summer,1220.0,0.09
2022-08-10,-121.9,50.7,2022,8,Summer,390.0,0.009
2022-08-10,-119.3,52.2,2022,8,Summer,1280.0,0.009
2022-08-10,-118.9,51.3,2022,8,Summer,549.0,0.009
2022-08-11,-125.4,55.3,2022,8,Summer,600.0,0.009
2022-08-11,-123.6,53.0,2022,8,Summer,910.0,0.009
2022-08-11,-120.9,52.9,2022,8,Summer,1108.0,0.11
2022-08-11,-118.1,52.0,2022,8,Summer,1200.0,0.04
2022-08-11,-117.8,49.5,2022,8,Summer,2423.0,0.009
2022-08-11,-117.7,50.4,2022,8,Summer,1800.0,0.03
2022-08-11,-117.2,49.4,2022,8,Summer,1425.0,0.009
2022-08-11,-117.1,49.7,2022,8,Summer,2104.0,0.001
2022-08-12,-122.2,50.8,2022,8,Summer,1460.0,0.009
2022-08-12,-120.7,50.5,2022,8,Summer,1440.0,0.06
2022-08-12,-120.6,50.3,2022,8,Summer,1385.0,0.018
2022-08-12,-120.3,50.3,2022,8,Summer,1311.0,0.009
2022-08-12,-120.1,51.1,2022,8,Summer,390.0,0.1
2022-08-12,-119.3,52.2,2022,8,Summer,1280.0,0.009
2022-08-12,-118.4,50.9,2022,8,Summer,1165.0,0.009
2022-08-12,-117.2,49.4,2022,8,Summer,1425.0,0.009
2022-08-13,-126.4,50.3,2022,8,Summer,436.0,0.009
2022-08-13,-120.6,49.5,2022,8,Summer,830.0,0.118
2022-08-14,-125.7,49.7,2022,8,Summer,1490.0,248.0
2022-08-14,-116.7,49.4,2022,8,Summer,821.0,0.01
2022-08-15,-118.6,49.4,2022,8,Summer,1338.0,0.5
2022-08-17,-121.5,50.0,2022,8,Summer,270.0,0.009
2022-08-18,-118.1,51.0,2022,8,Summer,500.0,0.009
2022-08-19,-127.4,54.1,2022,8,Summer,815.0,0.009
2022-08-19,-125.7,49.7,2022,8,Summer,1490.0,350.0
2022-08-19,-124.1,48.8,2022,8,Summer,210.0,0.009
2022-08-19,-123.2,49.4,2022,8,Summer,1220.0,0.009
2022-08-19,-120.9,52.9,2022,8,Summer,1108.0,0.09
2022-08-19,-119.3,52.2,2022,8,Summer,1280.0,0.009
2022-08-19,-118.6,52.1,2022,8,Summer,570.0,0.01
2022-08-19,-118.4,51.0,2022,8,Summer,610.0,0.0269999999999999
2022-08-19,-118.1,51.0,2022,8,Summer,500.0,0.0539999999999999
2022-08-19,-118.0,50.8,2022,8,Summer,887.0,0.009
2022-08-19,-117.4,49.8,2022,8,Summer,1230.0,0.09
2022-08-20,-120.9,49.1,2022,8,Summer,1340.0,0.009
2022-08-20,-119.3,52.8,2022,8,Summer,997.5,0.009
2022-08-20,-118.6,49.4,2022,8,Summer,1338.0,0.001
2022-08-21,-121.9,52.1,2022,8,Summer,945.0,0.02
2022-08-21,-118.4,50.6,2022,8,Summer,1250.0,0.009
2022-08-21,-115.8,49.3,2022,8,Summer,975.0,0.009
2022-08-21,-115.7,50.5,2022,8,Summer,1100.0,0.179
2022-08-22,-125.5,54.2,2022,8,Summer,719.0,0.2
2022-08-22,-125.3,49.6,2022,8,Summer,280.0,0.01
2022-08-22,-123.1,49.8,2022,8,Summer,320.0,0.009
2022-08-22,-119.4,52.0,2022,8,Summer,1524.0,0.009
2022-08-22,-118.4,50.9,2022,8,Summer,1165.0,0.009
2022-08-22,-116.2,50.8,2022,8,Summer,930.0,0.009
2022-08-22,-114.9,49.9,2022,8,Summer,1246.0,2.58
2022-08-23,-121.5,49.4,2022,8,Summer,162.0,0.2
2022-08-23,-120.9,49.8,2022,8,Summer,1060.0,0.009
2022-08-23,-120.6,49.9,2022,8,Summer,1065.0,0.009
2022-08-23,-117.2,49.4,2022,8,Summer,1425.0,0.018
2022-08-24,-128.6,54.1,2022,8,Summer,94.0,0.009
2022-08-24,-123.5,48.4,2022,8,Summer,75.0,0.36
2022-08-24,-121.4,49.8,2022,8,Summer,280.0,0.2
2022-08-24,-120.9,49.7,2022,8,Summer,1524.0,0.015
2022-08-24,-118.4,49.0,2022,8,Summer,575.0,0.3
2022-08-24,-117.6,50.1,2022,8,Summer,780.0,0.009
2022-08-24,-116.8,50.6,2022,8,Summer,1580.0,0.3
2022-08-25,-128.6,54.5,2022,8,Summer,81.0,0.009
2022-08-25,-123.0,55.0,2022,8,Summer,675.0,0.7
2022-08-25,-122.5,50.5,2022,8,Summer,346.0,0.009
2022-08-25,-121.9,56.0,2022,8,Summer,527.0,0.009
2022-08-25,-117.1,49.1,2022,8,Summer,2140.0,0.009
2022-08-26,-117.0,49.1,2022,8,Summer,1917.0,0.02
2022-08-26,-115.8,49.9,2022,8,Summer,746.0,0.0289999999999999
2022-08-26,-115.8,50.0,2022,8,Summer,870.0,0.01
2022-08-28,-124.4,49.8,2022,8,Summer,100.0,0.05
2022-08-28,-119.6,49.6,2022,8,Summer,454.2,0.009
2022-08-30,-121.4,49.7,2022,8,Summer,630.0,0.009
2022-08-30,-120.8,49.1,2022,8,Summer,1577.5,74.0
2022-08-30,-120.8,50.0,2022,8,Summer,945.0,0.1
2022-08-31,-122.0,56.0,2022,8,Summer,704.0,2.4
2022-08-31,-120.9,49.1,2022,8,Summer,1340.0,0.005
2022-08-31,-119.1,50.8,2022,8,Summer,420.0,0.2
2022-08-31,-118.8,50.9,2022,8,Summer,335.0,0.32
2022-09-01,-116.9,50.3,2022,9,Fall,580.0,265.5
2022-09-02,-121.4,49.8,2022,9,Fall,280.0,0.03
2022-09-02,-120.6,49.5,2022,9,Fall,830.0,0.007
2022-09-03,-123.9,49.0,2022,9,Fall,100.0,0.009
2022-09-05,-119.2,49.3,2022,9,Fall,1520.0,0.1
2022-09-07,-126.4,54.0,2022,9,Fall,1259.0,0.009
2022-09-07,-125.1,49.6,2022,9,Fall,135.0,0.009
2022-09-08,-121.5,49.4,2022,9,Fall,162.0,845.0
2022-09-10,-124.8,49.4,2022,9,Fall,456.0,0.1
2022-09-10,-121.4,50.8,2022,9,Fall,1128.0,0.009
2022-09-13,-121.9,50.7,2022,9,Fall,390.0,0.009
2022-09-13,-119.3,50.2,2022,9,Fall,570.0,0.009
2022-09-14,-125.0,49.7,2022,9,Fall,27.0,0.009
2022-09-14,-121.4,49.8,2022,9,Fall,280.0,0.009
2022-09-14,-121.4,50.8,2022,9,Fall,1128.0,0.009
2022-09-14,-121.3,56.1,2022,9,Fall,600.0,3.67
2022-09-14,-119.3,52.2,2022,9,Fall,1280.0,0.009
2022-09-14,-118.5,49.1,2022,9,Fall,845.3529430086594,0.009
2022-09-14,-116.0,49.7,2022,9,Fall,1035.0,0.105
2022-09-17,-119.6,49.9,2022,9,Fall,650.0,0.01
2022-09-23,-123.2,49.4,2022,9,Fall,1220.0,0.1
2022-09-26,-117.0,49.1,2022,9,Fall,1917.0,0.5
2022-09-27,-117.9,51.9,2022,9,Fall,770.0,7.36
2022-09-29,-123.2,49.7,2022,9,Fall,6.0,0.009
2022-09-29,-121.4,49.7,2022,9,Fall,630.0,0.009
2022-09-30,-123.2,49.7,2022,9,Fall,6.0,0.009
2022-09-30,-117.1,50.4,2022,9,Fall,800.0,0.01
2022-10-01,-117.4,49.1,2022,10,Fall,813.0,0.21
2022-10-02,-123.1,49.8,2022,10,Fall,320.0,0.15
2022-10-02,-120.6,50.4,2022,10,Fall,1300.0,0.009
2022-10-03,-123.1,50.1,2022,10,Fall,688.0,0.009
2022-10-03,-120.8,50.1,2022,10,Fall,603.0,0.01
2022-10-03,-120.5,49.9,2022,10,Fall,1045.0,0.015
2022-10-05,-127.2,54.8,2022,10,Fall,1085.5,0.009
2022-10-06,-122.5,49.3,2022,10,Fall,125.0,0.1
2022-10-07,-121.5,50.0,2022,10,Fall,270.0,0.002
2022-10-08,-123.5,48.8,2022,10,Fall,34.0,0.009
2022-10-09,-125.0,49.7,2022,10,Fall,27.0,0.009
2022-10-10,-119.6,49.9,2022,10,Fall,650.0,2.049
2022-10-10,-118.9,51.3,2022,10,Fall,549.0,0.009
2022-10-11,-119.6,49.9,2022,10,Fall,650.0,2.2
2022-10-13,-124.8,49.3,2022,10,Fall,21.0,0.1
2022-10-14,-115.6,49.5,2022,10,Fall,2262.0,0.016
2022-10-15,-120.6,50.6,2022,10,Fall,1829.0,0.09
2022-10-16,-114.9,50.0,2022,10,Fall,889.864174024269,0.3
2022-10-19,-124.4,49.8,2022,10,Fall,100.0,0.009
2022-10-20,-124.6,48.9,2022,10,Fall,857.0,0.009
2022-10-20,-122.9,50.8,2022,10,Fall,1515.0,0.009
2022-10-23,-124.8,49.4,2022,10,Fall,456.0,0.009
2022-10-25,-119.5,49.9,2022,10,Fall,350.0,0.009
2022-10-31,-122.2,52.1,2022,10,Fall,631.0,0.019
2022-11-08,-124.3,49.0,2022,11,Fall,1160.0,0.03
2022-11-21,-121.5,50.0,2022,11,Fall,270.0,0.009
